,pitch_change,rhythm_change,boundaries,n_M_resp,n_NM_resp
428,-6.5,3.0,1.0,1.0,2.0
429,-0.5,0.0,0.0,2.0,2.0
430,0.0,1.0,0.0,0.0,1.0
431,1.0,-4.0,0.0,1.0,0.0
432,-1.75,3.0,0.0,1.0,1.0
433,0.0,0.0,0.0,0.0,0.0
434,0.625,4.0,0.0,0.0,1.0
435,0.625,-4.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0,1.0
437,-0.5,0.0,0.0,0.0,0.0
438,0.0,1.0,0.0,0.0,1.0
439,1.0,-4.0,0.0,0.0,0.0
440,-1.75,3.0,0.0,0.0,1.0
441,0.0,0.0,0.0,0.0,1.0
442,0.625,4.0,0.0,0.0,1.0
443,0.625,-4.0,0.0,0.0,1.0
444,0.0,0.0,0.0,1.0,1.0
445,0.0,0.0,0.0,0.0,0.0
446,-2.0,-4.0,0.0,0.0,0.0
447,1.5833320617675781,-1.0,0.0,1.0,0.0
448,1.9166679382324219,5.0,0.0,1.0,1.0
449,0.0,0.0,0.0,0.0,2.0
450,0.0,-4.0,0.0,1.0,1.0
451,-1.5,0.0,0.0,1.0,0.0
452,1.5,0.0,0.0,2.0,0.0
453,0.0,0.0,0.0,0.0,0.0
454,2.25,4.0,0.0,3.0,1.0
455,0.0,0.0,0.0,0.0,2.0
456,-2.25,-4.0,0.0,1.0,0.0
457,-1.5,0.0,0.0,0.0,1.0
458,-2.0,0.0,0.0,1.0,1.0
459,0.0,-4.0,0.0,0.0,0.0
460,2.0,4.0,1.0,1.0,0.0
461,0.75,4.0,0.0,1.0,0.0
462,0.0,-4.0,0.0,1.0,3.0
463,-1.25,0.0,0.0,2.0,0.0
464,-0.75,0.0,0.0,1.0,1.0
465,-0.75,0.0,0.0,1.0,1.0
466,2.0,0.0,0.0,1.0,2.0
467,0.0,-4.0,0.0,0.0,0.0
468,0.0,8.0,0.0,1.0,1.0
469,0.0,0.0,0.0,0.0,0.0
470,-2.0,-4.0,0.0,1.0,1.0
471,1.5833320617675781,-1.0,0.0,1.0,1.0
472,1.9166679382324219,5.0,0.0,1.0,0.0
473,0.0,0.0,0.0,0.0,2.0
474,0.0,-4.0,0.0,0.0,3.0
475,-1.5,0.0,0.0,0.0,1.0
476,1.5,0.0,1.0,1.0,2.0
477,0.0,-4.0,0.0,0.0,0.0
478,2.25,8.0,0.0,1.0,0.0
479,0.0,0.0,0.0,1.0,1.0
480,-2.25,-4.0,0.0,1.0,3.0
481,-1.75,0.0,0.0,0.0,0.0
482,-1.75,0.0,0.0,1.0,1.0
483,0.0,-4.0,0.0,1.0,0.0
484,2.0,4.0,0.0,1.0,0.0
485,0.75,4.0,0.0,0.0,0.0
486,0.0,-4.0,0.0,2.0,4.0
487,-1.25,0.0,0.0,1.0,0.0
488,-0.75,0.0,0.0,1.0,0.0
489,-0.75,0.0,0.0,1.0,0.0
490,2.0,0.0,0.0,1.0,0.0
491,0.0,-4.0,0.0,0.0,0.0
492,0.0,4.0,1.0,0.0,0.0
493,0.0,4.0,0.0,1.0,0.0
494,-1.75,-4.0,0.0,1.0,5.0
495,0.0,-4.0,0.0,0.0,0.0
496,-0.25,4.0,0.0,1.0,1.0
497,0.0,-4.0,0.0,0.0,0.0
498,3.75,4.0,0.0,1.0,0.0
499,0.0,-4.0,0.0,0.0,0.0
500,-1.75,4.0,0.0,1.0,0.0
501,0.0,4.0,0.0,0.0,0.0
502,-1.75,-4.0,0.0,1.0,0.0
503,0.0,-4.0,0.0,0.0,3.0
504,-0.25,4.0,0.0,1.0,0.0
505,0.0,-4.0,0.0,0.0,0.0
506,2.0,4.0,0.0,1.0,2.0
507,0.0,0.0,0.0,0.0,0.0
508,1.6666717529296875,0.0,0.0,0.0,0.0
509,0.0666656494140625,-1.0,0.0,0.0,0.0
510,1.76666259765625,1.0,0.0,0.0,0.0
511,-4.8333282470703125,0.0,0.0,0.0,0.0
512,3.6666641235351562,0.0,0.0,1.0,0.0
513,-0.5999984741210938,-1.0,0.0,1.0,1.0
514,-2.4000015258789062,1.0,0.0,0.0,0.0
515,0.6666641235351562,0.0,0.0,0.0,0.0
516,1.6666717529296875,0.0,0.0,0.0,0.0
